[9, 18, 26, 35, 44]
[17, 36, 53, 71, 89]
[28, 53, 79, 105, 132]
[35, 70, 106, 140, 175]
[44, 89, 132, 176, 219]
[52, 105, 157, 212, 263]
[62, 123, 184, 249, 309]
[70, 140, 210, 282, 352]
[78, 157, 236, 317, 393]
[87, 176, 266, 349, 437]
