[2, 5, 6, 9, 11]
[4, 9, 13, 17, 23]
[7, 13, 20, 27, 33]
[9, 18, 27, 36, 44]
[12, 22, 33, 45, 56]
[14, 27, 40, 54, 67]
[16, 31, 47, 62, 82]
[18, 36, 53, 72, 89]
[20, 41, 60, 81, 101]
[22, 45, 67, 90, 112]
