[1, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 1, 0, 1, 1, 1, 1, 2, 1]
[1, 1, 1, 2, 2, 2, 2, 3, 4]
[1, 2, 2, 3, 3, 3, 5, 5, 6]
[2, 3, 3, 4, 5, 6, 7, 8, 9]
[3, 4, 5, 6, 7, 8, 10, 11, 13]
[6, 7, 9, 12, 14, 17, 21, 25, 28]
[8, 9, 12, 15, 28, 29, 28, 33, 38]
[9, 12, 16, 35, 28, 28, 34, 56, 50]
[11, 14, 19, 23, 29, 35, 42, 50, 58]
