[12, 25, 38, 89, 67]
[26, 52, 76, 102, 127]
[39, 76, 115, 154, 223]
[51, 102, 177, 204, 255]
[64, 127, 192, 256, 317]
[76, 151, 305, 305, 441]
[89, 198, 266, 356, 446]
[101, 205, 303, 407, 510]
[115, 230, 343, 481, 574]
[171, 254, 382, 651, 741]
