[2, 4, 5, 7, 9, 11, 15, 18, 22]
[8, 12, 18, 24, 32, 40, 50, 60, 71]
[18, 28, 40, 54, 73, 90, 112, 137, 163]
[32, 49, 71, 99, 129, 162, 200, 240, 284]
[51, 77, 113, 151, 200, 254, 312, 376, 449]
[72, 111, 162, 220, 291, 362, 453, 541, 650]
[99, 151, 219, 298, 393, 492, 613, 741, 886]
[129, 198, 290, 391, 516, 647, 809, 966, 1163]
[163, 251, 370, 494, 653, 816, 1017, 1221, 1471]
[201, 312, 452, 611, 802, 1006, 1253, 1513, 1806]
