[1, 1, 2, 2, 3]
[1, 3, 3, 9, 13]
[4, 8, 11, 15, 20]
[5, 8, 9, 12, 15]
[4, 7, 11, 26, 19]
[4, 8, 10, 14, 16]
[4, 7, 12, 16, 19]
[5, 9, 13, 18, 22]
[6, 11, 16, 22, 27]
[6, 12, 19, 24, 30]
