[9, 19, 28, 38, 48]
[18, 37, 56, 74, 92]
[28, 55, 84, 111, 139]
[37, 74, 110, 151, 184]
[46, 92, 138, 187, 232]
[57, 111, 166, 222, 277]
[65, 133, 197, 260, 347]
[75, 149, 241, 297, 370]
[85, 183, 249, 333, 440]
[92, 186, 276, 371, 462]
