[14, 22, 31, 53, 364]
[22, 50, 72, 102, 729]
[33, 64, 97, 153, 1126]
[43, 88, 128, 205, 1460]
[61, 109, 164, 258, 1851]
[69, 138, 197, 345, 2220]
[78, 157, 240, 376, 2625]
[88, 202, 264, 423, 2965]
[100, 207, 298, 469, 3308]
[144, 222, 364, 541, 3794]
