[1, 2, 3, 4, 5, 8, 8, 9, 12]
[5, 8, 12, 15, 21, 26, 32, 37, 46]
[11, 18, 25, 34, 46, 57, 70, 86, 103]
[20, 32, 46, 60, 82, 101, 126, 152, 182]
[32, 50, 71, 95, 128, 159, 197, 241, 286]
[46, 70, 103, 140, 183, 230, 286, 344, 411]
[62, 96, 140, 188, 247, 314, 388, 468, 559]
[82, 125, 183, 247, 325, 412, 508, 611, 732]
[104, 160, 238, 340, 553, 522, 660, 780, 947]
[176, 196, 288, 386, 511, 639, 799, 954, 1159]
