[2, 2, 3, 2, 4, 5, 5, 6, 8]
[3, 5, 8, 10, 13, 18, 20, 24, 33]
[9, 11, 16, 22, 31, 36, 47, 56, 69]
[13, 20, 29, 40, 53, 69, 82, 101, 128]
[22, 33, 49, 64, 85, 109, 134, 164, 204]
[30, 63, 68, 91, 120, 158, 190, 226, 277]
[41, 63, 93, 131, 172, 210, 257, 306, 370]
[55, 84, 123, 165, 219, 274, 338, 427, 490]
[69, 107, 156, 210, 289, 372, 435, 573, 653]
[88, 138, 197, 266, 350, 427, 535, 639, 764]
