[9, 19, 29, 38, 50]
[19, 37, 57, 75, 96]
[28, 57, 128, 112, 157]
[38, 77, 115, 150, 188]
[48, 94, 142, 189, 239]
[57, 113, 171, 228, 287]
[70, 136, 202, 265, 331]
[77, 152, 227, 302, 381]
[85, 205, 254, 341, 433]
[112, 190, 287, 380, 474]
