[12, 2, 7, 3, 4, 7, 8, 9, 11]
[4, 5, 7, 10, 14, 18, 30, 36, 32]
[7, 12, 16, 24, 30, 38, 47, 56, 69]
[14, 20, 31, 40, 54, 67, 84, 102, 120]
[21, 33, 49, 66, 83, 105, 130, 159, 186]
[31, 46, 68, 91, 120, 151, 189, 226, 268]
[42, 63, 92, 124, 168, 212, 256, 318, 382]
[54, 85, 122, 165, 218, 275, 341, 411, 490]
[69, 106, 158, 209, 281, 347, 431, 527, 621]
[85, 130, 191, 256, 342, 429, 533, 639, 767]
