[52, 34, 53, 71, 385]
[28, 61, 85, 138, 767]
[45, 84, 127, 210, 1152]
[57, 113, 171, 285, 1563]
[71, 161, 213, 350, 1957]
[92, 174, 265, 423, 2314]
[103, 210, 342, 508, 2703]
[116, 240, 347, 567, 3120]
[130, 262, 390, 665, 3530]
[145, 290, 433, 718, 3863]
