[0, 0, 0, 0, 0, 0, 1, 0, 0]
[1, 0, 0, 0, 1, 1, 0, 1, 1]
[1, 0, 0, 1, 1, 1, 1, 2, 2]
[0, 1, 1, 1, 1, 2, 2, 2, 2]
[1, 1, 1, 2, 2, 3, 3, 4, 4]
[1, 1, 1, 3, 2, 4, 4, 5, 6]
[1, 2, 2, 3, 4, 5, 6, 7, 8]
[2, 2, 3, 4, 5, 6, 8, 9, 11]
[2, 3, 4, 5, 7, 8, 9, 11, 14]
[4, 5, 7, 10, 13, 15, 20, 23, 28]
