[1, 2, 3, 5, 5, 7, 10, 12, 12]
[5, 8, 13, 15, 23, 28, 34, 38, 49]
[12, 20, 26, 38, 46, 62, 74, 88, 110]
[20, 32, 51, 63, 86, 106, 131, 155, 186]
[33, 50, 72, 99, 129, 178, 202, 244, 296]
[47, 72, 105, 142, 187, 235, 293, 351, 424]
[63, 97, 144, 194, 254, 320, 397, 476, 575]
[85, 128, 190, 252, 333, 417, 525, 624, 769]
[105, 163, 238, 322, 423, 531, 661, 795, 952]
[131, 201, 296, 411, 524, 654, 830, 981, 1177]
