[0, 0, 1, 0, 0, 1, 0, 1, 1]
[0, 1, 0, 1, 1, 2, 2, 3, 3]
[1, 1, 2, 2, 3, 4, 5, 6, 7]
[2, 2, 3, 4, 6, 7, 8, 11, 12]
[2, 4, 4, 7, 9, 10, 14, 16, 19]
[3, 5, 7, 10, 12, 16, 19, 23, 28]
[5, 7, 11, 14, 18, 23, 30, 35, 42]
[6, 9, 14, 18, 24, 30, 38, 46, 54]
[8, 12, 17, 23, 30, 38, 48, 57, 68]
[9, 15, 21, 28, 39, 47, 59, 70, 85]
