[1, 1, 2, 2, 3, 4, 5, 6, 7]
[6, 6, 10, 13, 14, 16, 19, 27, 28]
[7, 10, 17, 25, 44, 37, 45, 53, 65]
[13, 19, 27, 38, 52, 63, 79, 95, 113]
[20, 31, 43, 60, 80, 99, 123, 149, 178]
[28, 44, 63, 86, 113, 142, 179, 217, 255]
[38, 60, 87, 116, 156, 195, 246, 290, 358]
[50, 78, 117, 154, 202, 254, 316, 381, 455]
[65, 98, 144, 195, 262, 327, 400, 482, 577]
[80, 122, 179, 242, 331, 401, 500, 600, 717]
