[63, 89, 117, 146, 200]
[73, 147, 220, 297, 366]
[111, 222, 334, 464, 594]
[151, 296, 446, 591, 746]
[185, 373, 558, 746, 931]
[225, 479, 670, 895, 1122]
[260, 524, 788, 1046, 1306]
[297, 596, 897, 1192, 1509]
[335, 671, 1008, 1342, 1836]
[371, 748, 1122, 1520, 1886]
