[2, 5, 15, 27, 40]
[5, 9, 29, 54, 80]
[7, 14, 44, 82, 119]
[10, 19, 57, 108, 159]
[13, 28, 76, 140, 205]
[16, 31, 91, 168, 274]
[18, 36, 106, 196, 303]
[21, 42, 121, 224, 327]
[23, 48, 136, 269, 393]
[26, 53, 186, 280, 410]
