[2, 4, 14, 26, 39]
[4, 9, 27, 52, 77]
[6, 13, 40, 78, 115]
[9, 16, 54, 128, 154]
[11, 22, 68, 130, 193]
[13, 26, 83, 191, 231]
[15, 30, 96, 183, 270]
[17, 34, 109, 208, 308]
[19, 39, 124, 252, 348]
[21, 43, 137, 281, 385]
