[22, 41, 63, 83, 105]
[41, 84, 124, 168, 209]
[63, 124, 188, 252, 344]
[84, 168, 263, 339, 419]
[104, 232, 313, 418, 548]
[126, 251, 402, 528, 667]
[147, 292, 441, 586, 734]
[166, 334, 518, 669, 882]
[189, 378, 594, 755, 976]
[210, 435, 653, 872, 1094]
