[2, 5, 8, 9, 13]
[5, 10, 14, 20, 24]
[8, 15, 22, 29, 37]
[10, 20, 29, 39, 49]
[12, 24, 37, 49, 61]
[15, 29, 44, 59, 75]
[17, 34, 52, 68, 86]
[19, 39, 59, 78, 98]
[22, 44, 67, 89, 110]
[25, 50, 74, 98, 123]
