[8, 15, 24, 42, 351]
[16, 31, 43, 86, 701]
[23, 44, 71, 131, 1055]
[29, 59, 89, 173, 1430]
[39, 75, 113, 217, 1754]
[47, 89, 137, 259, 2181]
[53, 114, 163, 307, 2461]
[62, 122, 184, 347, 2810]
[70, 137, 203, 397, 3177]
[76, 150, 226, 439, 3516]
