[2, 2, 3, 4, 5, 7, 8, 10, 13]
[6, 8, 12, 16, 21, 27, 33, 42, 47]
[12, 18, 26, 37, 48, 60, 75, 106, 106]
[23, 32, 49, 64, 85, 107, 134, 160, 192]
[34, 51, 75, 100, 133, 167, 209, 253, 300]
[48, 76, 108, 147, 193, 242, 301, 363, 440]
[65, 101, 148, 215, 262, 329, 410, 493, 603]
[87, 132, 193, 261, 344, 461, 544, 652, 793]
[126, 169, 250, 337, 443, 550, 685, 827, 994]
[135, 208, 309, 405, 541, 675, 846, 1038, 1218]
