[2, 2, 2, 4, 5, 8, 8, 9, 11]
[5, 8, 11, 15, 20, 24, 31, 40, 47]
[11, 18, 25, 34, 60, 56, 71, 83, 101]
[19, 31, 44, 60, 81, 100, 126, 151, 180]
[30, 49, 71, 95, 125, 157, 196, 235, 283]
[46, 68, 102, 138, 182, 226, 281, 341, 407]
[61, 101, 157, 186, 245, 324, 385, 461, 553]
[81, 123, 181, 245, 321, 401, 502, 606, 742]
[103, 159, 231, 312, 411, 516, 642, 773, 926]
[126, 194, 284, 400, 524, 630, 788, 949, 1136]
