[1, 0, 1, 1, 1, 2, 1, 3, 2]
[2, 2, 3, 3, 5, 6, 8, 8, 11]
[3, 4, 7, 8, 11, 13, 16, 20, 23]
[5, 8, 11, 14, 18, 24, 29, 34, 42]
[9, 12, 18, 22, 29, 37, 45, 54, 64]
[12, 18, 25, 33, 42, 52, 65, 77, 91]
[17, 24, 34, 44, 59, 72, 88, 105, 125]
[22, 32, 62, 69, 76, 93, 115, 138, 164]
[28, 41, 57, 74, 96, 136, 146, 173, 207]
[35, 50, 70, 91, 117, 147, 180, 215, 255]
