[0, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 1, 0, 1, 1, 1, 1, 2, 1]
[1, 1, 1, 1, 2, 2, 2, 3, 4]
[1, 2, 2, 3, 3, 4, 4, 5, 6]
[3, 2, 4, 4, 5, 5, 7, 8, 9]
[3, 4, 5, 6, 7, 8, 10, 12, 13]
[6, 7, 9, 12, 14, 17, 21, 24, 30]
[7, 10, 12, 14, 18, 23, 27, 32, 37]
[9, 11, 15, 18, 23, 30, 34, 41, 48]
[11, 15, 18, 23, 29, 36, 42, 51, 59]
