[14, 28, 43, 69, 386]
[28, 58, 84, 181, 808]
[45, 86, 127, 305, 1218]
[57, 114, 172, 285, 1538]
[72, 164, 214, 356, 1982]
[87, 173, 258, 424, 2349]
[105, 204, 308, 514, 2714]
[119, 233, 347, 578, 3115]
[131, 260, 412, 643, 3575]
[144, 293, 436, 716, 3949]
