[72, 200, 278, 401, 518]
[145, 350, 572, 769, 1011]
[218, 526, 861, 1145, 1527]
[290, 765, 1117, 1583, 1988]
[438, 878, 1413, 2069, 2592]
[498, 1070, 1714, 2387, 2952]
[546, 1228, 2003, 2702, 3471]
[603, 1406, 2228, 3174, 3960]
[674, 1580, 2526, 3439, 4427]
[721, 1756, 2836, 3819, 4849]
