[0, 0, 0, 1, 1, 0, 1, 2, 2]
[1, 0, 1, 2, 2, 3, 3, 3, 5]
[1, 2, 2, 4, 4, 5, 7, 8, 10]
[2, 3, 4, 6, 8, 10, 12, 14, 18]
[3, 4, 7, 9, 13, 15, 19, 22, 27]
[5, 6, 12, 29, 25, 22, 27, 32, 39]
[6, 9, 13, 18, 23, 29, 38, 44, 52]
[8, 12, 17, 23, 31, 38, 48, 58, 68]
[9, 15, 22, 29, 39, 49, 60, 73, 87]
[11, 18, 27, 36, 47, 60, 75, 90, 107]
