[73, 200, 278, 423, 508]
[145, 350, 556, 787, 1031]
[219, 524, 879, 1182, 1475]
[289, 747, 1179, 1587, 1967]
[362, 939, 1423, 1935, 2477]
[433, 1053, 1727, 2355, 2958]
[506, 1262, 2006, 2743, 3515]
[581, 1459, 2239, 3100, 3929]
[652, 1606, 2720, 3447, 4395]
[772, 1788, 2853, 3946, 4907]
