[3, 3, 6, 7, 10, 13, 15, 18, 22]
[9, 15, 22, 30, 39, 48, 62, 72, 87]
[22, 34, 49, 66, 88, 109, 137, 164, 196]
[39, 60, 88, 117, 158, 195, 243, 292, 350]
[60, 94, 138, 184, 242, 305, 381, 458, 547]
[87, 135, 197, 265, 350, 440, 548, 657, 790]
[120, 184, 268, 362, 476, 599, 744, 896, 1085]
[157, 240, 352, 474, 624, 785, 981, 1176, 1406]
[199, 305, 448, 600, 793, 997, 1241, 1488, 1784]
[244, 375, 551, 741, 981, 1227, 1527, 1833, 2209]
