[30, 22, 28, 48, 48]
[19, 41, 57, 80, 102]
[30, 59, 88, 116, 146]
[39, 78, 118, 161, 200]
[52, 104, 154, 217, 253]
[58, 120, 181, 233, 307]
[71, 136, 204, 270, 341]
[79, 154, 232, 309, 389]
[87, 192, 262, 352, 435]
[96, 193, 294, 401, 505]
