[2, 5, 14, 26, 39]
[5, 9, 27, 52, 78]
[7, 13, 41, 79, 116]
[9, 17, 55, 104, 156]
[12, 24, 71, 134, 197]
[14, 29, 85, 160, 236]
[17, 34, 99, 187, 276]
[19, 39, 113, 213, 314]
[21, 43, 127, 240, 355]
[24, 48, 141, 267, 410]
