[0, 0, 0, 0, 1, 0, 1, 1, 0]
[1, 0, 1, 1, 2, 1, 3, 2, 4]
[0, 2, 1, 3, 3, 4, 5, 6, 7]
[1, 2, 4, 4, 5, 7, 9, 10, 13]
[2, 3, 5, 7, 8, 11, 14, 16, 19]
[3, 5, 7, 9, 13, 15, 20, 23, 27]
[5, 7, 11, 14, 18, 23, 30, 34, 42]
[6, 9, 14, 18, 24, 30, 39, 45, 54]
[7, 12, 17, 23, 31, 38, 47, 56, 70]
[9, 14, 21, 29, 39, 47, 58, 70, 84]
