[72, 172, 272, 395, 475]
[143, 344, 546, 745, 945]
[216, 524, 834, 1133, 1460]
[288, 688, 1090, 1493, 1894]
[378, 861, 1364, 1867, 2368]
[433, 1041, 1642, 2248, 3040]
[506, 1210, 1942, 2627, 3406]
[577, 1417, 2213, 3036, 4019]
[670, 1556, 2544, 3503, 4497]
[745, 1728, 2793, 3772, 4831]
