[28, 59, 84, 116, 185]
[59, 117, 176, 232, 395]
[86, 175, 263, 364, 434]
[116, 231, 347, 466, 605]
[144, 289, 433, 579, 721]
[174, 346, 519, 727, 870]
[204, 424, 605, 814, 1011]
[231, 525, 712, 963, 1158]
[262, 547, 781, 1042, 1300]
[288, 638, 870, 1199, 1451]
