[0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 1, 1, 0, 1, 1]
[1, 0, 1, 0, 1, 2, 1, 2, 3]
[0, 1, 1, 1, 2, 2, 3, 3, 4]
[1, 1, 1, 2, 3, 3, 4, 5, 6]
[1, 2, 2, 3, 4, 4, 6, 7, 9]
[1, 2, 3, 4, 5, 7, 8, 9, 12]
[1, 3, 4, 5, 6, 8, 10, 13, 15]
[2, 3, 5, 6, 8, 10, 13, 15, 19]
[3, 5, 7, 8, 12, 15, 18, 21, 26]
