[11, 4, 8, 7, 9, 11, 16, 18, 21]
[9, 14, 20, 24, 33, 40, 48, 62, 71]
[17, 28, 40, 55, 72, 90, 111, 136, 159]
[33, 48, 72, 97, 129, 161, 200, 242, 289]
[51, 78, 113, 153, 200, 252, 316, 376, 453]
[72, 111, 165, 217, 287, 363, 447, 543, 650]
[99, 152, 222, 297, 392, 493, 614, 740, 885]
[128, 237, 342, 443, 598, 741, 945, 1134, 1318]
[181, 295, 401, 541, 703, 893, 1091, 1253, 1513]
[201, 309, 458, 608, 806, 1008, 1254, 1510, 1812]
