[16, 29, 43, 58, 75]
[53, 74, 88, 117, 146]
[43, 90, 133, 175, 221]
[58, 118, 177, 234, 347]
[162, 148, 222, 292, 395]
[88, 200, 264, 351, 438]
[102, 204, 308, 409, 538]
[118, 235, 350, 467, 638]
[132, 316, 392, 526, 684]
[148, 319, 441, 587, 748]
