[11, 23, 34, 45, 59]
[22, 46, 68, 92, 113]
[33, 68, 103, 137, 173]
[45, 92, 137, 183, 228]
[58, 114, 172, 228, 285]
[69, 137, 207, 298, 343]
[80, 160, 241, 332, 457]
[92, 226, 295, 368, 460]
[125, 205, 332, 413, 556]
[115, 228, 345, 460, 597]
