[1, 2, 2, 4, 5, 5, 7, 9, 10]
[5, 7, 10, 14, 18, 23, 28, 34, 41]
[10, 16, 23, 31, 41, 51, 66, 76, 92]
[18, 28, 42, 54, 72, 92, 117, 136, 164]
[28, 43, 67, 85, 115, 142, 177, 213, 255]
[40, 63, 92, 123, 164, 207, 281, 321, 369]
[56, 86, 126, 169, 251, 298, 351, 416, 500]
[72, 112, 164, 219, 290, 365, 480, 577, 659]
[92, 140, 207, 278, 371, 465, 574, 689, 834]
[113, 174, 257, 343, 453, 572, 710, 851, 1021]
