[5, 5, 9, 11, 17, 19, 23, 27, 32]
[14, 22, 32, 43, 57, 72, 89, 108, 128]
[32, 49, 73, 97, 129, 162, 201, 242, 289]
[58, 87, 130, 172, 230, 286, 358, 429, 515]
[90, 137, 201, 271, 358, 447, 558, 671, 803]
[129, 197, 290, 390, 514, 647, 804, 966, 1156]
[175, 268, 394, 531, 701, 879, 1094, 1314, 1576]
[228, 353, 514, 692, 916, 1147, 1431, 1721, 2068]
[290, 447, 652, 877, 1192, 1458, 1815, 2175, 2607]
[359, 553, 808, 1088, 1437, 1802, 2245, 2699, 3236]
