[0, 1, 0, 0, 0, 0, 0, 1, 0]
[0, 1, 0, 0, 1, 1, 1, 1, 2]
[0, 0, 0, 1, 2, 1, 2, 3, 3]
[0, 1, 2, 1, 3, 3, 3, 5, 5]
[1, 1, 2, 3, 3, 5, 5, 7, 8]
[1, 2, 3, 4, 5, 7, 8, 9, 11]
[3, 4, 7, 9, 11, 14, 22, 22, 26]
[4, 6, 9, 11, 15, 19, 24, 28, 34]
[4, 7, 11, 15, 19, 24, 31, 36, 43]
[6, 9, 13, 18, 24, 30, 38, 45, 53]
