[1, 2, 2, 3, 4]
[1, 3, 4, 6, 7]
[2, 4, 6, 9, 10]
[3, 6, 8, 12, 14]
[3, 7, 11, 14, 17]
[5, 8, 13, 17, 20]
[5, 9, 15, 20, 41]
[6, 11, 17, 22, 28]
[8, 15, 22, 30, 37]
[9, 17, 25, 34, 42]
