[1, 2, 3, 4, 7, 7, 8, 12, 12]
[6, 8, 13, 16, 22, 29, 33, 41, 49]
[14, 19, 29, 37, 49, 62, 77, 90, 108]
[23, 34, 49, 66, 87, 108, 134, 162, 194]
[35, 55, 78, 104, 137, 170, 212, 260, 304]
[52, 77, 113, 149, 196, 251, 307, 365, 439]
[70, 107, 153, 203, 268, 339, 416, 503, 603]
[92, 138, 201, 269, 351, 461, 548, 655, 779]
[117, 174, 255, 339, 444, 556, 690, 883, 1021]
[143, 216, 318, 418, 552, 691, 852, 1017, 1225]
