[2, 4, 6, 6, 8]
[4, 7, 11, 13, 15]
[6, 11, 17, 19, 23]
[7, 16, 21, 26, 30]
[11, 19, 27, 32, 38]
[12, 23, 32, 39, 45]
[14, 27, 37, 45, 53]
[16, 30, 43, 67, 60]
[17, 34, 48, 58, 89]
[22, 38, 53, 64, 75]
