[0, 0, 0, 0, 0, 1, 0, 0, 1]
[0, 0, 0, 1, 1, 0, 1, 2, 1]
[0, 1, 1, 1, 1, 2, 2, 3, 2]
[0, 1, 1, 2, 2, 3, 4, 4, 9]
[1, 3, 2, 3, 3, 5, 5, 7, 8]
[1, 2, 3, 4, 5, 6, 8, 10, 11]
[3, 5, 7, 9, 15, 15, 18, 22, 26]
[4, 6, 9, 11, 16, 19, 24, 28, 35]
[5, 7, 11, 15, 19, 24, 31, 36, 43]
[6, 9, 13, 18, 24, 30, 38, 44, 54]
