[1, 2, 3, 4, 6, 7, 8, 11, 12]
[7, 9, 12, 17, 22, 28, 36, 43, 50]
[13, 19, 28, 65, 51, 63, 80, 101, 113]
[23, 35, 50, 67, 90, 112, 139, 167, 203]
[35, 54, 79, 105, 141, 176, 217, 263, 314]
[51, 77, 113, 156, 223, 254, 315, 377, 454]
[69, 106, 155, 211, 278, 347, 428, 516, 624]
[91, 139, 204, 277, 362, 450, 567, 679, 817]
[114, 176, 258, 348, 456, 570, 710, 853, 1025]
[143, 218, 319, 426, 565, 703, 879, 1051, 1267]
