[13, 23, 34, 45, 57]
[22, 46, 70, 90, 116]
[35, 68, 103, 137, 172]
[45, 92, 138, 183, 230]
[58, 114, 172, 229, 287]
[69, 138, 206, 293, 343]
[80, 160, 253, 341, 474]
[91, 182, 276, 371, 477]
[103, 208, 310, 455, 519]
[115, 229, 345, 459, 575]
