[0, 0, 0, 0, 0, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 1, 1]
[0, 0, 1, 0, 1, 1, 2, 1, 2]
[0, 1, 1, 1, 1, 2, 2, 2, 3]
[0, 1, 1, 2, 2, 2, 3, 3, 5]
[0, 1, 2, 2, 3, 3, 4, 5, 6]
[1, 2, 2, 2, 4, 4, 5, 7, 8]
[1, 2, 3, 3, 5, 5, 8, 9, 11]
[1, 3, 3, 4, 5, 8, 9, 11, 13]
[3, 4, 7, 9, 12, 15, 19, 22, 27]
