[77, 202, 328, 420, 504]
[155, 368, 581, 834, 1029]
[234, 552, 929, 1249, 1543]
[329, 778, 1162, 1624, 2089]
[401, 922, 1505, 2145, 2685]
[475, 1109, 1796, 2431, 3029]
[544, 1288, 2031, 2796, 3520]
[622, 1499, 2342, 3225, 4120]
[704, 1659, 2624, 3814, 4676]
[806, 1935, 3025, 4158, 5161]
