[0, 0, 1, 0, 0, 0, 0, 1, 0]
[0, 0, 1, 0, 1, 1, 1, 1, 1]
[1, 0, 1, 1, 1, 2, 2, 2, 3]
[1, 1, 1, 2, 2, 3, 4, 4, 5]
[1, 2, 2, 2, 4, 4, 6, 6, 8]
[1, 1, 2, 4, 5, 7, 8, 9, 11]
[3, 5, 7, 9, 12, 14, 18, 22, 26]
[4, 6, 9, 11, 15, 19, 25, 34, 51]
[4, 7, 11, 14, 19, 24, 30, 36, 44]
[6, 9, 13, 18, 24, 32, 39, 44, 54]
