[2, 3, 5, 6, 9, 10, 14, 16, 19]
[8, 13, 18, 26, 35, 41, 52, 63, 77]
[19, 28, 43, 57, 75, 95, 116, 141, 168]
[34, 51, 75, 100, 134, 194, 223, 250, 301]
[52, 80, 118, 157, 208, 263, 325, 392, 469]
[75, 115, 169, 228, 299, 376, 472, 565, 690]
[130, 159, 230, 312, 418, 552, 669, 776, 940]
[133, 206, 338, 404, 534, 673, 835, 1002, 1206]
[169, 261, 389, 517, 682, 849, 1059, 1271, 1545]
[208, 321, 469, 632, 836, 1069, 1305, 1633, 1906]
