[8, 16, 25, 34, 41]
[17, 34, 50, 69, 83]
[25, 50, 76, 100, 125]
[33, 67, 100, 157, 167]
[42, 83, 125, 168, 210]
[51, 100, 150, 201, 252]
[58, 117, 176, 235, 305]
[97, 136, 200, 268, 336]
[76, 152, 226, 303, 442]
[83, 169, 278, 357, 422]
